State,Region,Division,County,FIPS,GEOID,SMS Region,Year,Premature death,Poor or fair health,Poor physical health days,Poor mental health days,Low birthweight,Adult smoking,Adult obesity,Food environment index,Physical inactivity,Access to exercise opportunities,Excessive drinking,Alcohol-impaired driving deaths,Sexually transmitted infections,Teen births,Uninsured,Primary care physicians,Dentists,Mental health providers,Preventable hospital stays,Diabetic screening,Mammography screening,High school graduation,Some college,Unemployment,Children in poverty,Income inequality,Children in single-parent households,Social associations,Violent crime,Injury deaths,Air pollution - particulate matter,Drinking water violations,Severe housing problems,Driving alone to work,Long commute - driving alone,2011 population estimate,Population that is not proficient in English,Population living in a rural area,Diabetes,HIV prevalence rate,Premature age-adjusted mortality,Infant mortality,Child mortality,Food insecurity,Limited access to healthy foods,Motor vehicle crash deaths,Drug poisoning deaths,Uninsured adults,Uninsured children,Health care costs,Could not see doctor due to cost,Other primary care providers,Median household income,Children eligible for free lunch,Homicide rate,Inadequate social support
SC,South,South Atlantic,Sumter County,45085,045085,Region 20,1/1/2015,9068,0.192,3.9,3.6,0.1,0.229,0.347,5.9,0.304,0.666,0.129,0.396,877.4,54.3,0.201,46,38,118,64.69,0.85,0.66,0.82,0.587,0.086,0.336,4.339,0.427,10.921,927.47,61.5,12.35,0.022,0.139,0.843,0.221,108123,0.01,0.32,0.148,644,442.7,8.4,71.6,0.196,0.095,20.04,4.54,0.253,0.076,9502,0.155,51,39182,0.635,11.2,
SC,South,South Atlantic,Union County,45087,045087,Region 20,1/1/2014,10966,0.231,3.8,3.4,0.13,0.258,0.359,6.539,0.35,0.508,0.108,0.45,791.5,71.4,0.185,56,14,45,95.38,0.72,0.61,0.73,0.479,0.14,0.329,,0.488,,698.89,68.7,12.73,0.275,0.133,0.837,0.396,28252,0.003,0.654,0.145,234.5,536.1,9.7,56,0.213,0.037,22.05,9.31,0.226,0.073,11478,0.22,18,32717,0.574,5.39,0.285
SC,South,South Atlantic,Union County,45087,045087,Region 20,1/1/2015,11113,0.231,3.8,3.4,0.12,0.258,0.359,6.3,0.343,0.546,0.108,0.529,789.3,67.8,0.181,60,14,82,91.99,0.83,0.6,0.79,0.522,0.111,0.3,4.672,0.473,19.822,603.13,72.8,12.73,0.123,0.124,0.838,0.405,28030,0.002,0.654,0.157,234.5,545.9,9.8,49.9,0.203,0.037,14.82,12.84,0.223,0.067,10688,0.22,25,34042,0.58,8.5,
SC,South,South Atlantic,Williamsburg County,45089,045089,Region 20,1/1/2014,11517,0.239,3.9,3.9,0.13,0.19,0.426,5.279,0.326,0.205,0.103,0.25,636.7,49.5,0.21,9,11,28,81.8,0.85,0.64,0.71,0.422,0.131,0.417,,0.572,,618.46,96,12.3,0,0.14,0.812,0.372,33620,0.009,0.819,0.177,676.7,542.8,14,115.9,0.269,0.051,35.4,5.7,0.258,0.086,9873,0.221,15,28121,0.852,13.02,0.317
SC,South,South Atlantic,Williamsburg County,45089,045089,Region 20,1/1/2015,11106,0.239,3.9,3.9,0.13,0.19,0.43,5.2,0.319,0.364,0.103,0.236,594.9,47.6,0.202,15,12,115,80.05,0.86,0.63,0.77,0.46,0.103,0.493,5.491,0.577,11.005,600.11,83.2,12.3,0,0.149,0.819,0.384,33067,0.008,0.819,0.174,676.7,539.8,11.5,106.9,0.246,0.051,36.25,5.36,0.248,0.082,10040,0.221,18,29391,0.864,14.8,
SC,South,South Atlantic,York County,45091,045091,Region 20,1/1/2014,6905,0.126,3.2,3.1,0.08,0.203,0.285,7.201,0.237,0.698,0.135,0.43,452,40.8,0.17,47,44,110,55.15,0.87,0.62,0.792,0.666,0.109,0.172,,0.307,,572.06,56.2,12.66,0.027,0.135,0.813,0.358,234635,0.012,0.23,0.096,224,360.9,7,63.4,0.168,0.06,16.56,10.53,0.209,0.08,9153,0.162,28,51427,0.353,5.33,0.188
SC,South,South Atlantic,York County,45091,045091,Region 20,1/1/2015,6893,0.126,3.2,3.1,0.08,0.203,0.282,7.2,0.219,0.796,0.135,0.406,507.6,38.9,0.172,46,45,158,54.71,0.88,0.6,0.82,0.675,0.089,0.172,4.763,0.288,12.36,514.91,62.7,12.66,0.244,0.14,0.821,0.377,239363,0.012,0.23,0.095,224,361.2,7,50.8,0.154,0.06,15.66,11.89,0.213,0.077,9407,0.162,31,54927,0.359,5.8,
SD,Midwest,West North Central,Aurora County,46003,046003,Insuff Data,1/1/2015,,0.134,3.5,1.8,0.08,0.133,0.292,5.7,0.297,0.541,0.152,0.143,,,0.134,,0,,56.49,0.82,0.63,,0.588,0.029,0.166,3.55,0.176,18.235,0,,11.4,0,0.09,0.701,0.233,2720,0.023,1,0.097,,235.1,,,0.093,0.336,,,0.162,0.075,7480,,74,46493,0.247,,
SD,Midwest,West North Central,Beadle County,46005,046005,Insuff Data,1/1/2014,7168,0.119,3.5,1.9,0.08,0.172,0.302,8.131,0.283,0.541,0.193,0.4,433,47.5,0.152,57,54,180,57.47,0.91,0.64,0.811,0.559,0.035,0.194,,0.272,,,58.2,11.08,0.017,0.122,0.778,0.091,17753,0.051,0.274,0.08,,346.5,,79.9,0.113,0.076,11.99,,0.189,0.065,7007,0.052,113,46072,0.356,,0.206
SD,Midwest,West North Central,Beadle County,46005,046005,Insuff Data,1/1/2015,7700,0.119,3.5,1.9,0.08,0.172,0.312,7.9,0.257,0.678,0.193,0.125,473.2,53.8,0.16,62,55,254,58.93,0.9,0.7,0.811,0.555,0.035,0.221,4.262,0.291,23.658,242.29,53,11.08,0.033,0.11,0.778,0.085,18080,0.058,0.274,0.089,,337.7,,146.5,0.113,0.076,11.72,,0.198,0.071,7143,0.052,116,43682,0.419,,
SD,Midwest,West North Central,Bennett County,46007,046007,Insuff Data,1/1/2014,16752,0.145,3,3,0.07,0.215,0.377,2.413,0.302,0.027,0.256,0.571,697.5,76.5,0.209,29,58,,,0.5,,,0.537,0.056,0.444,,0.655,,184.74,127.9,11.93,0,0.204,0.702,0.273,3436,0.001,1,0.135,,565.9,,,0.183,0.494,53.58,,0.288,0.084,7113,0.093,58,33784,0.533,,0.195
SD,Midwest,West North Central,Bennett County,46007,046007,Insuff Data,1/1/2015,14588,0.145,3,3,0.06,0.215,0.377,2,0.277,0.027,0.256,0.571,756.7,76.3,0.212,29,58,,,0.68,,,0.468,0.052,0.487,4.548,0.623,11.641,221.49,116.7,11.93,0,0.215,0.63,0.251,3452,0.001,1,0.135,,523.1,,214.4,0.184,0.494,41.54,,0.287,0.089,10429,0.093,58,35083,0.534,,
SD,Midwest,West North Central,Bon Homme County,46009,046009,Insuff Data,1/1/2014,3843,0.083,2.3,2.5,0.06,0.207,0.321,5.917,0.308,0.588,0.16,0.25,71.6,20.9,0.134,86,35,12,66.97,0.8,0.7,,0.46,0.048,0.178,,0.209,,4.69,67.8,11.72,0.195,0.093,0.654,0.263,7029,0.003,1,0.095,,258.2,,,0.108,0.299,26.32,,0.161,0.077,8542,0.069,71,41217,0.228,,0.165
SD,Midwest,West North Central,Bon Homme County,46009,046009,Insuff Data,1/1/2015,4562,0.083,2.3,2.5,0.06,0.207,0.3,5.7,0.265,0.659,0.16,0.333,113.8,17.5,0.137,85,43,14,79.01,0.86,0.73,,0.494,0.04,0.177,4.923,0.231,25.608,0,62.6,11.72,0.195,0.094,0.67,0.274,7046,0.002,1,0.093,,251.5,,,0.108,0.299,22.26,,0.166,0.074,8299,0.069,99,45803,0.209,,
SD,Midwest,West North Central,Brookings County,46011,046011,Insuff Data,1/1/2014,4515,0.082,2.2,2.4,0.05,0.132,0.278,6.809,0.21,0.586,0.198,0.188,232.7,11.1,0.141,50,36,77,58.59,0.9,0.77,0.918,0.718,0.038,0.113,,0.298,,25.48,43.5,12.2,0.013,0.14,0.739,0.107,32629,0.009,0.297,0.063,,244.3,,54.7,0.137,0.157,10.69,,0.169,0.056,7593,0.073,67,49554,0.161,,0.134
SD,Midwest,West North Central,Brookings County,46011,046011,Insuff Data,1/1/2015,4507,0.082,2.2,2.4,0.05,0.132,0.263,6.6,0.2,0.808,0.198,0.25,312.6,11,0.131,49,39,100,53.56,0.93,0.76,0.918,0.744,0.032,0.12,4.299,0.269,17.163,30.96,37.5,12.2,0.013,0.143,0.751,0.112,32968,0.008,0.297,0.058,,247.7,,66.1,0.136,0.157,9.5,,0.155,0.054,7301,0.073,67,51893,0.168,,
SD,Midwest,West North Central,Brown County,46013,046013,Insuff Data,1/1/2014,5521,0.113,2.8,2.5,0.06,0.175,0.311,8.433,0.272,0.573,0.207,0.333,347.6,29,0.108,87,54,279,60.43,0.89,0.71,0.861,0.698,0.036,0.122,,0.255,,183.98,44.5,10.35,0.369,0.088,0.808,0.085,37331,0.006,0.289,0.081,,282.7,,56.6,0.103,0.066,11.17,,0.133,0.047,8949,0.071,107,52239,0.224,,0.141
SD,Midwest,West North Central,Brown County,46013,046013,Insuff Data,1/1/2015,5540,0.113,2.8,2.5,0.06,0.175,0.295,8.1,0.252,0.705,0.207,0.222,297.3,29.2,0.107,88,55,314,65.2,0.91,0.72,0.861,0.689,0.032,0.123,3.926,0.263,19.019,202.22,51.4,10.35,0.011,0.091,0.815,0.078,37907,0.01,0.289,0.081,,287.8,,58.9,0.107,0.066,10.63,,0.129,0.051,8585,0.071,121,50047,0.227,,
SD,Midwest,West North Central,Brule County,46015,046015,Insuff Data,1/1/2014,6938,0.125,2.4,3.4,0.05,0.143,0.361,8.075,0.344,0.599,0.158,0.429,283.9,23.2,0.159,114,18,111,48.79,0.92,0.63,,0.459,0.035,0.171,,0.235,,120.09,,11.15,0.396,0.092,0.683,0.144,5293,0.003,1,0.086,,299.2,,,0.1,0.106,,,0.189,0.092,8954,0.076,132,47417,0.367,,0.221
SD,Midwest,West North Central,Brule County,46015,046015,Insuff Data,1/1/2015,9148,0.125,2.4,3.4,0.05,0.143,0.362,7.6,0.308,0.634,0.158,0.333,321.2,28.3,0.167,170,19,149,72.89,0.84,0.59,,0.583,0.033,0.197,3.49,0.232,18.893,213.68,76.5,11.15,0.084,0.109,0.708,0.14,5366,0.007,1,0.092,,364,,,0.114,0.106,,,0.201,0.092,7468,0.076,149,45878,0.391,,
SD,Midwest,West North Central,Buffalo County,46017,046017,Insuff Data,1/1/2014,23312,0.214,4.2,4,0.07,0.417,0.418,4.309,0.381,,0.275,1,1207.2,101.1,0.216,50,148,198,,0.8,,,0.374,0.143,0.457,,0.519,,,,10.79,,0.248,0.709,0.247,2020,0.002,1,0.178,,1032.1,,,0.284,0.116,,,0.313,0.086,10491,0.149,50,25179,,,0.351
SD,Midwest,West North Central,Buffalo County,46017,046017,Insuff Data,1/1/2015,22353,0.214,4.2,4,0.07,0.417,0.435,4.6,0.334,,0.275,1,1584.2,97.6,0.213,50,148,148,,0.9,,,0.397,0.127,0.475,4.734,0.458,0,,164.4,10.79,,0.273,0.721,0.243,2024,0.002,1,0.174,,711.2,,,0.242,0.116,,,0.313,0.086,14329,0.149,49,21572,,,
SD,Midwest,West North Central,Butte County,46019,046019,Insuff Data,1/1/2014,6593,0.118,2.9,2.6,0.05,0.222,0.303,7.659,0.317,0.455,0.092,0.462,214.4,35.7,0.175,39,48,,38.05,0.84,0.59,0.88,0.637,0.046,0.201,,0.179,,103.29,66.8,10.23,0.063,0.151,0.75,0.237,10228,0.003,0.482,0.083,,351.5,,,0.114,0.12,20.55,,0.218,0.075,6930,0.113,39,41328,0.337,,0.183
SD,Midwest,West North Central,Butte County,46019,046019,Insuff Data,1/1/2015,6952,0.118,2.9,2.6,0.05,0.222,0.281,7.4,0.283,0.598,0.092,0.444,166.2,35.9,0.166,29,48,,28.51,0.8,0.66,0.88,0.649,0.037,0.208,4.088,0.089,14.666,159.52,81.1,10.23,0.05,0.167,0.719,0.263,10330,0.002,0.482,0.077,,356.8,,,0.117,0.12,24.32,,0.204,0.076,5384,0.113,39,41413,0.341,,
SD,Midwest,West North Central,Charles Mix County,46023,046023,Insuff Data,1/1/2014,10480,0.078,2.3,2.1,0.06,0.174,0.331,6.651,0.289,0.56,0.222,0.3,662.5,71.8,0.182,87,31,,114.45,0.92,0.59,,0.514,0.05,0.35,,0.476,,153.22,97,11.56,0.064,0.133,0.699,0.093,9216,0.001,1,0.124,,433.5,,,0.139,0.169,26.75,,0.231,0.099,9811,0.083,65,37422,0.484,,0.171
SD,Midwest,West North Central,Charles Mix County,46023,046023,Insuff Data,1/1/2015,6592,0.078,2.3,2.1,0.06,0.174,0.322,6.3,0.257,0.66,0.222,0.5,716.1,72.3,0.187,109,43,,105.17,0.84,0.59,,0.529,0.043,0.349,4.56,0.448,27.127,175.36,87.6,11.56,0.024,0.125,0.728,0.087,9241,0.001,1,0.11,,324.2,,,0.143,0.169,20.38,,0.239,0.1,9338,0.083,76,37996,0.533,,
SD,Midwest,West North Central,Clark County,46025,046025,Insuff Data,1/1/2014,5765,0.12,,,,0.182,0.327,7.564,0.306,0.353,0.173,1,110.3,,0.162,,49,,52.06,0.9,0.69,,0.558,0.046,0.261,,0.191,,13.46,,11.29,0.028,0.069,0.684,0.28,3585,0.003,1,0.093,,282.9,,,0.112,0.133,,,0.194,0.089,8732,,28,47901,0.359,,0.154
SD,Midwest,West North Central,Clark County,46025,046025,Insuff Data,1/1/2015,4381,0.12,,,0.04,0.182,0.32,7.3,0.288,0.409,0.173,0.5,278.9,12.2,0.16,,55,,44.86,0.9,0.71,,0.536,0.04,0.213,3.773,0.162,22.315,13.46,71,11.29,0.008,0.076,0.669,0.261,3610,0.012,1,0.088,,298,,,0.113,0.133,,,0.191,0.086,7671,,28,45592,0.354,,
SD,Midwest,West North Central,Clay County,46027,046027,Insuff Data,1/1/2014,5110,0.052,2.4,2.3,0.06,0.155,0.298,7.603,0.245,0.803,0.201,0.4,448.4,9.1,0.164,64,49,24,71.21,0.9,0.67,0.875,0.782,0.04,0.199,,0.156,,36.11,37.6,11.72,0,0.184,0.695,0.268,14131,0.006,0.243,0.062,,300.6,,,0.151,0.054,10.41,,0.195,0.063,8900,0.093,78,38484,0.26,,0.093
SD,Midwest,West North Central,Clay County,46027,046027,Insuff Data,1/1/2015,6555,0.052,2.4,2.3,0.07,0.155,0.3,7.2,0.235,0.815,0.201,0.5,332.6,9.2,0.141,64,57,43,58.48,0.77,0.69,0.875,0.777,0.037,0.194,6.161,0.153,14.153,111.62,40.1,11.72,0,0.179,0.713,0.248,13935,0.009,0.243,0.071,,368.7,,,0.156,0.054,,,0.167,0.066,8795,0.093,86,41970,0.327,,
SD,Midwest,West North Central,Codington County,46029,046029,Insuff Data,1/1/2014,5485,0.108,2.7,2.1,0.06,0.186,0.297,8.197,0.233,0.697,0.218,0.154,430,43.5,0.13,91,71,143,63.3,0.89,0.76,0.866,0.653,0.038,0.121,,0.305,,248.76,64.4,11.74,0.002,0.116,0.815,0.096,27606,0.004,0.225,0.078,,294,,40.7,0.111,0.073,13.31,,0.163,0.051,7916,0.078,47,47400,0.198,,0.171
SD,Midwest,West North Central,Codington County,46029,046029,Insuff Data,1/1/2015,5493,0.108,2.7,2.1,0.05,0.186,0.3,8,0.225,0.755,0.218,0.167,369.5,42.8,0.124,94,83,194,58.39,0.91,0.68,0.866,0.631,0.034,0.122,3.833,0.293,18.474,261.7,62.3,11.74,0.007,0.113,0.828,0.104,27853,0.003,0.225,0.083,,275.8,,51.9,0.111,0.073,9.99,,0.155,0.048,7839,0.078,43,49022,0.209,,
SD,Midwest,West North Central,Corson County,46031,046031,Insuff Data,1/1/2014,21217,0.208,4.8,4.3,0.06,0.321,0.415,0.608,0.326,0.018,0.248,0.333,2013.9,94,0.201,,25,74,89.13,0.69,0.48,,0.506,0.083,0.477,,0.436,,0,251.9,9.65,0.17,0.188,0.641,0.395,4077,0.002,1,0.157,,724,,292.5,0.203,0.629,111.45,,0.27,0.091,8951,0.185,49,31312,0.972,,0.381
SD,Midwest,West North Central,Corson County,46031,046031,Insuff Data,1/1/2015,21783,0.208,4.8,4.3,0.06,0.321,0.39,0,0.311,0.024,0.248,0.273,2060.3,91,0.225,,24,71,76.04,0.7,0.58,,0.508,0.073,0.534,5.564,0.435,7.358,9.79,257.6,9.65,0.229,0.214,0.63,0.4,4215,0.001,1,0.163,,792.6,,327,0.21,0.629,84.68,,0.302,0.1,7841,0.185,47,31418,0.97,,
SD,Midwest,West North Central,Custer County,46033,046033,Insuff Data,1/1/2014,6278,0.117,3.5,4,0.08,0.187,0.249,8.475,0.251,0.795,0.154,0.5,395.8,30.2,0.136,60,23,58,37.86,0.85,0.57,,0.718,0.046,0.187,,0.233,,69.62,84.2,11.27,0.178,0.093,0.738,0.32,8339,0,1,0.095,,257.8,,,0.098,0.072,19.64,,0.152,0.083,6403,0.096,36,49902,0.367,,0.16
SD,Midwest,West North Central,Custer County,46033,046033,Insuff Data,1/1/2015,6403,0.117,3.5,4,0.07,0.187,0.251,8.1,0.236,0.795,0.154,0.625,299.8,31.4,0.149,60,24,83,29.55,0.86,0.6,,0.723,0.043,0.181,4.54,0.215,19.187,56.08,87.7,11.27,0.164,0.095,0.72,0.36,8468,0,1,0.104,,276.7,,,0.106,0.072,17.52,,0.17,0.078,5867,0.096,35,51326,0.407,,
SD,Midwest,West North Central,Davison County,46035,046035,Insuff Data,1/1/2014,5925,0.111,2,1.9,0.07,0.142,0.326,8.212,0.253,0.745,0.133,0.222,315.5,39.7,0.128,92,58,102,64.11,0.89,0.7,0.921,0.703,0.033,0.149,,0.266,,187.16,45.4,11.61,0,0.106,0.776,0.101,19769,0.009,0.233,0.087,,302.5,,54.9,0.116,0.062,12.58,,0.161,0.049,8220,0.065,46,48941,0.219,,0.162
SD,Midwest,West North Central,Davison County,46035,046035,Insuff Data,1/1/2015,5813,0.111,2,1.9,0.06,0.142,0.33,8,0.25,0.796,0.133,0.222,364.2,40.5,0.127,91,71,121,58.05,0.87,0.64,0.921,0.722,0.03,0.15,4.163,0.274,16.693,216.52,60.4,11.61,0,0.124,0.772,0.11,19823,0.011,0.233,0.088,,310.2,,60.4,0.117,0.062,9.53,,0.156,0.055,7727,0.065,50,47506,0.232,,
SD,Midwest,West North Central,Day County,46037,046037,Insuff Data,1/1/2014,6379,0.092,,,0.05,0.169,0.334,6.464,0.301,0.331,,0.429,156.8,33.9,0.182,52,35,,57.92,0.86,0.73,,0.592,0.063,0.219,,0.38,,,87.5,11.17,0.029,0.108,0.727,0.2,5613,0.006,1,0.097,,319.6,,,0.136,0.193,24.81,,0.213,0.104,7743,0.06,107,41634,0.303,,0.222
SD,Midwest,West North Central,Day County,46037,046037,Insuff Data,1/1/2015,5093,0.092,,,0.06,0.169,0.344,6,0.286,0.335,,0.111,142.5,30,0.174,53,18,,68.84,0.87,0.79,,0.596,0.056,0.203,5.16,0.382,24.942,,91.7,11.17,0.054,0.128,0.736,0.192,5596,0.006,1,0.106,,273.6,,,0.145,0.193,,,0.208,0.091,8560,0.06,107,44188,0.299,,
SD,Midwest,West North Central,Deuel County,46039,046039,Insuff Data,1/1/2014,7340,0.134,3,2.4,0.07,0.192,0.351,6.619,0.308,0.321,0.22,0.25,114.7,26.3,0.142,23,23,,87.13,0.9,0.79,,0.606,0.055,0.144,,0.14,,46,,12.24,0,0.108,0.725,0.277,4380,0.01,1,0.083,,349,,,0.09,0.266,,,0.165,0.085,9217,0.158,,48946,0.105,,0.178
SD,Midwest,West North Central,Deuel County,46039,046039,Insuff Data,1/1/2015,5856,0.134,3,2.4,0.06,0.192,0.338,6.4,0.297,0.505,0.22,0,182.6,26.6,0.144,23,23,,62.51,0.92,0.75,,0.58,0.051,0.13,3.166,0.154,22.831,30.33,82.3,12.24,0,0.106,0.742,0.304,4320,0.013,1,0.087,,258.9,,,0.094,0.266,,,0.171,0.081,9454,0.158,,52527,0.245,,
SD,Midwest,West North Central,Dewey County,46041,046041,Insuff Data,1/1/2014,17152,0.233,4.9,2.9,0.06,0.334,0.423,4.902,0.352,0.239,0.201,0.143,2139.8,98,0.257,37,18,18,,0.44,0.57,0.763,0.369,0.132,0.364,,0.574,,24.09,187,9.72,0.029,0.174,0.638,0.16,5538,0,0.641,0.171,,752,,,0.216,0.19,55.08,,0.339,0.118,9219,0.081,235,33976,0.643,,0.349
SD,Midwest,West North Central,Dewey County,46041,046041,Insuff Data,1/1/2015,19596,0.233,4.9,2.9,0.06,0.334,0.402,4.6,0.321,0.239,0.201,0.125,2239.1,100.2,0.248,36,72,54,82.5,0.43,0.61,0.433,0.402,0.133,0.354,5.634,0.573,18.057,24.77,145.8,9.72,0.057,0.163,0.658,0.142,5586,0.001,0.641,0.164,,811.4,,136.7,0.211,0.19,45.1,,0.327,0.12,9685,0.081,215,34389,,,
SD,Midwest,West North Central,Douglas County,46043,046043,Insuff Data,1/1/2014,,0.199,2.7,3.2,,0.126,0.293,5.734,0.342,0.544,0.16,0,,,0.159,34,32,,59.89,0.82,0.72,,0.596,0.034,0.136,,0.129,,12.13,,11.59,0.075,0.114,0.694,0.113,2970,0.013,1,0.097,,247,,,0.098,0.336,,,0.188,0.09,8479,0.08,168,49476,0.223,,0.147
SD,Midwest,West North Central,Douglas County,46043,046043,Insuff Data,1/1/2015,5855,0.199,2.7,3.2,,0.126,0.275,5.5,0.301,0.503,0.16,0,134.7,17.8,0.155,34,33,,56.12,0.91,0.76,,0.598,0.031,0.145,4.171,0.147,20.202,0,66.8,11.59,0.417,0.102,0.72,0.123,3023,0.006,1,0.101,,324.6,,,0.1,0.336,,,0.184,0.088,7348,0.08,165,48344,0.217,,
SD,Midwest,West North Central,Edmunds County,46045,046045,Insuff Data,1/1/2014,5187,0.083,2.7,1.1,,0.131,0.356,7.414,0.293,0.449,0.201,0,98.6,11.4,0.132,,,,74.13,0.85,0.72,,0.69,0.036,0.153,,0.066,,0,,9.56,0,0.107,0.645,0.211,4026,0.005,1,0.089,,305,,,0.098,0.174,,,0.158,0.074,10636,,124,55098,0.215,,0.226
SD,Midwest,West North Central,Edmunds County,46045,046045,Insuff Data,1/1/2015,3451,0.083,2.7,1.1,0.03,0.131,0.318,7.2,0.267,0.61,0.201,0,99.4,11.5,0.127,50,,,80.75,0.95,0.67,,0.652,0.032,0.155,4.055,0.068,17.387,0,59.3,9.56,0,0.108,0.664,0.258,4041,0,1,0.086,,220.2,,,0.1,0.174,,,0.154,0.068,8454,,124,51352,0.234,,
SD,Midwest,West North Central,Fall River County,46047,046047,Insuff Data,1/1/2014,7706,0.191,4.4,,0.07,0.237,0.326,7.23,0.25,0.857,0.163,0.417,171.9,48.3,0.157,43,56,321,61.68,0.81,0.48,0.843,0.649,0.051,0.235,,0.335,,54.8,93.3,11.96,0.127,0.158,0.787,0.202,6971,0,0.5,0.123,,394.8,,,0.122,0.146,22.12,28.15,0.185,0.069,8694,0.142,201,38397,0.422,,0.19
SD,Midwest,West North Central,Fall River County,46047,046047,Insuff Data,1/1/2015,6683,0.191,4.4,,0.07,0.237,0.337,6.7,0.248,0.928,0.163,0.462,143.5,50.5,0.162,57,73,366,40.85,0.79,0.43,0.843,0.671,0.044,0.236,5.968,0.362,25.821,80.64,82.5,11.96,0.151,0.131,0.766,0.195,6839,0,0.5,0.119,,380.9,,,0.134,0.146,,,0.191,0.07,8284,0.142,249,39552,0.399,,
SD,Midwest,West North Central,Faulk County,46049,046049,Insuff Data,1/1/2014,,,2.2,,,,0.295,4.449,0.325,0.398,,,169,,0.147,42,0,,,0.84,0.73,,0.616,0.041,0.167,,0.069,,14.33,,9.8,0.043,0.186,0.582,0.154,2377,0.002,1,0.103,,225.3,,,0.111,0.435,,,0.177,0.076,15258,,168,46371,0.174,,0.152
SD,Midwest,West North Central,Faulk County,46049,046049,Insuff Data,1/1/2015,,,2.2,,,,0.286,4.3,0.301,0.397,,,,,0.133,42,0,,172.9,0.91,0.79,,0.664,0.033,0.209,3.981,0.151,16.828,13.98,,9.8,0.016,0.194,0.595,0.121,2386,0.003,1,0.1,,211.7,,,0.109,0.435,,,0.161,0.071,14191,,168,50092,0.22,,
SD,Midwest,West North Central,Grant County,46051,046051,Insuff Data,1/1/2014,6207,0.178,2.7,4.2,0.06,0.235,0.344,8.33,0.308,0.121,0.229,0.4,179.3,30.2,0.142,110,54,,52.03,0.89,0.71,0.939,0.519,0.049,0.135,,0.256,,,,12.09,0.002,0.121,0.737,0.136,7259,0.026,0.554,0.108,,303.4,,,0.113,0.057,,,0.173,0.067,8449,,55,47740,0.231,,0.162
SD,Midwest,West North Central,Grant County,46051,046051,Insuff Data,1/1/2015,3553,0.178,2.7,4.2,0.06,0.235,0.341,8.1,0.327,0.629,0.229,0.5,165.3,31.6,0.133,96,55,14,43.95,0.86,0.66,0.939,0.519,0.047,0.142,3.72,0.193,28.93,,49.1,12.09,0.006,0.091,0.758,0.123,7281,0.012,0.554,0.096,,211.9,,,0.115,0.057,,,0.161,0.061,7612,,55,51065,0.243,,
SD,Midwest,West North Central,Gregory County,46053,046053,Insuff Data,1/1/2014,6215,0.093,2.5,1.6,,0.121,0.292,7.376,0.302,0.384,0.238,0.4,166,25.8,0.191,95,46,,142.93,0.9,0.6,,0.672,0.041,0.284,,0.216,,,126.4,11.5,0,0.116,0.639,0.155,4265,0.003,1,0.099,,319.7,,,0.11,0.155,,,0.226,0.111,10094,,141,35483,0.493,,0.201
SD,Midwest,West North Central,Gregory County,46053,046053,Insuff Data,1/1/2015,9627,0.093,2.5,1.6,0.05,0.121,0.319,6.9,0.272,0.436,0.238,0.333,211,27,0.182,94,47,,145.72,0.9,0.53,,0.663,0.037,0.255,4.611,0.263,30.481,,103.5,11.5,0.06,0.108,0.664,0.141,4242,0.002,1,0.105,,386,,,0.121,0.155,,,0.219,0.097,10965,,165,35589,0.469,,
SD,Midwest,West North Central,Hamlin County,46057,046057,Insuff Data,1/1/2014,5017,,2.8,1.6,0.04,0.179,0.305,5.674,0.27,0.092,0.171,0,66.9,32.8,0.14,17,,,62.35,0.94,0.74,,0.545,0.043,0.152,,0.148,,136.65,,11.83,0.034,0.089,0.698,0.269,5918,0.012,1,0.093,,268.3,,,0.089,0.359,,,0.176,0.08,6840,,51,52404,0.254,,0.122
SD,Midwest,West North Central,Hamlin County,46057,046057,Insuff Data,1/1/2015,4884,,2.8,1.6,0.05,0.179,0.298,5.2,0.258,0.303,0.171,0,67.6,35.7,0.138,34,,,48.82,0.95,0.7,,0.555,0.037,0.135,3.784,0.14,13.518,111.59,61.2,11.83,0.034,0.102,0.687,0.276,5961,0.012,1,0.09,,242.9,,,0.1,0.359,,,0.174,0.077,6609,,67,56860,0.246,,
SD,Midwest,West North Central,Hand County,46059,046059,Insuff Data,1/1/2014,,0.057,2.3,2.2,0.08,0.131,0.306,7.659,0.329,0.559,0.173,0.333,,18.2,0.135,88,29,,84.54,0.84,0.67,,0.732,0.031,0.129,,0.211,,9.86,,10.41,0,0.088,0.725,0.175,3388,0.001,1,0.097,,285.9,,,0.108,0.131,,,0.155,0.087,8313,0.046,148,50424,0.218,,0.197
SD,Midwest,West North Central,Hand County,46059,046059,Insuff Data,1/1/2015,,0.057,2.3,2.2,0.07,0.131,0.287,7.4,0.315,0.489,0.173,0.2,,18,0.135,89,29,,81.24,0.9,0.72,,0.648,0.027,0.117,3.792,0.157,23.613,48.23,,10.41,0.037,0.08,0.715,0.199,3391,0.001,1,0.097,,205.2,,,0.109,0.131,,,0.158,0.077,8191,0.046,147,50737,0.237,,
SD,Midwest,West North Central,Hanson County,46061,046061,Insuff Data,1/1/2014,,,2.4,3.5,0.09,0.177,0.296,8.316,0.267,0.399,,0,,,0.139,,0,,38.6,0.85,0.77,,0.608,0.047,0.14,,0.079,,9.64,,11.79,0,0.087,0.675,0.203,3377,0.006,1,0.077,,284.6,,,0.107,0.07,,,0.176,0.078,7918,,,60052,0.156,,0.2
